t,o,h,l,c,v
1603917000000,13198.0,13224.51724137,13167.77136155,13197.70713617,40.84607732
1603918800000,13197.70713617,13200.81245506,13117.55172413,13117.55172413,26.48889976
1603920600000,13116.80649693,13204.05851677,13109.28365742,13196.54859847,7.63722755
1603922400000,13196.54859846,13265.89785195,13190.74227161,13265.89785195,21.30514892
1603924200000,13267.97838842,13276.05021727,13242.93588399,13261.20317234,24.75963094
1603926000000,13261.20317234,13295.56144112,13240.0,13293.50301643,15.20184302
1603927800000,13289.83449481,13305.66528488,13257.90227896,13273.89922666,14.561359
1603929600000,13273.89922666,13311.5614143,13258.39657506,13296.99999999,20.04448277
1603931400000,13292.39952502,13292.39952502,13246.97704366,13247.63942314,4.60444005
1603933200000,13247.63942314,13271.416904,13178.3365606,13199.0,42.27748026
1603935000000,13198.76800268,13295.56144111,13198.76800268,13284.91968637,12.64892262
1603936800000,13290.91918058,13290.91918058,13218.63213341,13234.35016559,16.17564003
1603938600000,13233.22430893,13260.17241378,13227.473626,13247.69246579,18.33398943
1603940400000,13238.76694287,13238.76694287,13175.68432651,13227.30329818,13.71623915
1603942200000,13225.98070369,13277.91000336,13225.83978282,13277.85990495,6.71642825
1603944000000,13277.85991495,13290.0,13253.2845305,13262.0505876,25.12587026
1603945800000,13267.59214533,13279.55158348,13236.89742311,13236.89742311,3.22873488
1603947600000,13235.95079186,13283.24665579,13235.95079186,13256.12364295,20.10813032
1603949400000,13257.41728072,13289.99999999,13244.32158052,13282.99894146,7.02036644
1603951200000,13288.10193604,13292.74277146,13248.148296,13276.1446588,3.97117869
1603953000000,13276.14465879,13314.50314075,13263.54037489,13275.99999999,16.67732224
1603954800000,13275.99999999,13288.29756955,13200.0,13204.52650774,13.15865922
1603956600000,13204.71546306,13224.49467076,13120.12073505,13123.90000011,34.15178842
1603958400000,13135.63384374,13183.64514487,13090.08541368,13153.26142549,25.0255389
1603960200000,13153.26142548,13180.85258489,13112.69126928,13121.28621868,6.69372529
1603962000000,13120.75778929,13199.90000002,13120.75778929,13182.99999999,20.44843086
1603963800000,13186.80393055,13197.72608279,13153.20689657,13192.73424678,2.37510931
1603965600000,13193.2066252,13195.76632802,13118.28494135,13118.28494136,24.75812458
1603967400000,13119.30488072,13122.14585394,13046.24137931,13096.23741219,36.23909737
1603969200000,13096.23741218,13140.0,13078.70733486,13124.30101245,8.84781685
1603971000000,13122.43488415,13166.8247914,13052.37872057,13052.37872057,19.3219753
1603972800000,13050.65263246,13078.68342109,12972.36286123,12983.03136803,30.4524054
1603974600000,12977.88371663,13138.88672645,12977.88371663,13126.03124091,37.47175397
1603976400000,13126.03124091,13146.05024546,13093.60357899,13144.24078928,13.34554512
1603978200000,13143.15114178,13239.33803219,13142.49395381,13228.58251473,54.46914362
1603980000000,13230.4753852,13372.96615762,13228.58251475,13372.96615762,53.00871423
1603981800000,13373.35717894,13466.41625,13360.05787765,13420.13572123,51.10563185
1603983600000,13426.56718421,13468.53247123,13408.5200571,13453.45307889,33.80846171
1603985400000,13447.73681814,13447.73681814,13359.37849073,13426.76555359,37.06405993
1603987200000,13426.7655536,13552.0,13395.46210662,13552.0,33.66296303
1603989000000,13550.46056347,13598.46091034,13526.90407705,13542.02174108,46.35189278
1603990800000,13542.02174109,13565.1212131,13502.82453864,13556.66100554,32.27227807
1603992600000,13557.33885879,13630.10533643,13533.71575918,13569.05800388,37.23121151
1603994400000,13577.47225295,13620.0,13496.0411774,13565.97339999,32.87720194
1603996200000,13565.97339999,13583.33333332,13500.0,13551.32744055,25.38855118
1603998000000,13551.32744053,13574.57095437,13519.68618004,13538.83321999,16.89881512
1603999800000,13549.03522129,13570.99999999,13490.1,13490.1,8.29470299
1604001600000,13488.29377186,13520.77683276,13447.99999998,13492.83458701,18.81500054
1604003400000,13497.31022175,13497.31022175,13427.6301066,13471.82031401,14.54152363
1604005200000,13472.46325752,13486.3514436,13448.00219691,13462.92925456,4.46987529
1604007000000,13458.13945142,13533.04919083,13415.07617165,13513.9468034,8.12352283
1604008800000,13510.82884947,13510.82884949,13453.22431642,13457.51881722,4.76910161
1604010600000,13457.31886716,13471.16826577,13383.67468128,13401.14476698,23.55078175
1604012400000,13401.14476698,13477.442104,13393.65002491,13465.19295106,27.80733864
1604014200000,13465.19295107,13483.86671411,13439.21959808,13447.1,11.9732
1604016000000,13451.71661712,13451.71661712,13280.0,13402.10655417,37.53948756
1604017800000,13402.10655417,13588.79371289,13398.56644361,13580.76437895,49.8142821
1604019600000,13582.60896542,13655.40188649,13572.48951847,13600.23279346,53.95639307
1604021400000,13600.23279347,13600.23279347,13544.26219344,13558.94455138,5.06937481
1604023200000,13558.72412225,13574.220898,13518.0,13533.83703183,13.53598559
1604025000000,13540.80722389,13553.68826599,13421.0,13449.6110024,7.84128576
1604026800000,13454.45688202,13504.04939184,13429.65054916,13482.96901349,4.15018393
1604028600000,13482.96901349,13508.98662548,13404.28100782,13418.97459424,8.01370561
1604030400000,13424.82530954,13461.0,13382.00000002,13414.75526796,12.24682863
1604032200000,13414.75526796,13456.78332318,13409.21405167,13419.31848404,4.08183815
1604034000000,13417.63702015,13488.95099999,13376.87278816,13376.87278816,12.28547313
1604035800000,13376.87278816,13396.59970304,13173.80871425,13188.02681321,46.48870175
1604037600000,13176.06229401,13245.20509063,13147.0416,13204.78027603,81.50054595
1604039400000,13204.78027602,13258.69674941,13191.455358,13200.12590998,5.88153547
1604041200000,13200.00000002,13219.4671091,13117.548208,13189.34052176,39.25866717
1604043000000,13189.34053176,13253.618075,13185.68218259,13210.15384583,32.9410846
1604044800000,13210.33807939,13350.0,13184.6918168,13302.14934686,74.90016172
1604046600000,13296.61246175,13302.36395752,13233.0,13249.1742977,10.08314603
1604048400000,13240.47233403,13268.38927404,13125.00000001,13256.9819463,46.89221878
1604050200000,13256.98194629,13301.42012774,13237.12252521,13285.28687617,7.79563545
1604052000000,13289.94740117,13340.07291969,13222.41833935,13242.37273124,22.66952607
1604053800000,13242.37273124,13298.0,13217.8,13298.0,23.66811945
1604055600000,13295.98748206,13314.85982997,13258.30399175,13270.84939516,20.75154383
1604057400000,13270.84939517,13358.0813354,13249.23866051,13347.90001003,26.63181986
1604059200000,13347.90001002,13347.90001002,13288.00000005,13329.21030277,24.58817404
1604061000000,13329.21030277,13359.99999999,13294.72910007,13340.6689276,11.89816512
1604062800000,13330.36614203,13337.64429057,13264.60058163,13295.01333869,15.04865025
1604064600000,13295.01334869,13328.03877976,13228.95268372,13259.36599403,25.70696521
1604066400000,13254.82794963,13337.64429058,13252.82053851,13285.78584896,28.54920417
1604068200000,13291.13768695,13362.01471022,13291.13768695,13348.72414488,55.57641964
1604070000000,13347.38945679,13461.286,13347.38945679,13456.23045391,39.12029966
1604071800000,13457.59769563,13544.47709999,13446.96753217,13544.47709999,61.91060281
1604073600000,13544.47709998,13576.47086391,13496.72141111,13502.00418678,32.97963364
1604075400000,13502.00418678,13543.91846609,13483.45645766,13521.0,50.93732024
1604077200000,13521.00000003,13560.66698404,13496.15188376,13498.02504257,13.01693889
1604079000000,13499.37987996,13522.6621361,13461.7850076,13522.6621361,8.46624386
1604080800000,13515.23795255,13544.22084072,13502.37767171,13517.29684933,10.13076199
1604082600000,13517.29684933,13528.0,13490.6215511,13516.98587365,10.5357203
1604084400000,13519.34446197,13534.50444621,13484.13069281,13495.55548514,2.53256898
1604086200000,13492.55267711,13533.0,13478.71593186,13532.25845966,3.28196478
1604088000000,13530.40522317,13596.87973937,13500.8871574,13575.37476724,20.29396511
1604089800000,13575.60467742,13660.5017845,13575.60467742,13629.61533119,78.17403167
1604091600000,13632.09599262,13640.29110503,13475.89999998,13560.0,33.15723981
1604093400000,13560.0,13575.4838626,13521.29292319,13542.766115,4.6001702
1604095200000,13548.17242635,13596.87973936,13532.10619583,13588.96551724,23.19250752
1604097000000,13594.17792104,13596.87973937,13548.1940004,13552.7676318,10.39631485
1604098800000,13552.76763181,13620.0,13552.76763181,13613.55339415,18.40035672
1604100600000,13613.55339415,13635.34327634,13539.51039171,13557.86174723,26.87498525
1604102400000,13561.90174021,13576.88135265,13518.00000001,13556.87662979,12.17726636
1604104200000,13556.87662978,13647.51827697,13549.52168778,13615.91626867,16.1838157
1604106000000,13615.91626867,13653.84615382,13592.3381488,13592.3381488,36.98328251
1604107800000,13589.7956181,13640.54896593,13580.25743108,13634.73919308,40.77034171
1604109600000,13634.73919307,13735.21839404,13634.73919307,13695.87020456,61.30501018
1604111400000,13688.27062967,13714.48275861,13565.18634602,13613.98793532,78.62572894
1604113200000,13615.86206895,13620.57142857,13425.78017079,13479.99999998,78.20379
1604115000000,13479.99999998,13503.01054721,13460.67324065,13493.41816945,45.93379641
1604116800000,13493.41816945,13517.11092011,13459.6601317,13512.6224752,22.81408978
1604118600000,13513.81329679,13520.03871223,13486.00000001,13515.69543917,21.92468166
1604120400000,13515.69543917,13522.81754342,13491.65217443,13516.3094133,23.29807176
1604122200000,13516.3094133,13521.79165799,13486.0,13486.0,6.665203
1604124000000,13486.00000001,13527.58168596,13470.4939932,13527.58168596,9.48000476
1604125800000,13529.05101255,13609.78571426,13529.05101255,13609.78571426,36.63707183
1604127600000,13609.78571427,13613.67015241,13556.67314545,13560.88598518,13.67316485
1604129400000,13560.88598518,13584.71084524,13560.88598518,13578.58375058,7.41297661
1604131200000,13578.58375058,13815.0,13578.58375058,13812.13884827,84.85988796
1604133000000,13807.29075172,13833.91250259,13714.48275863,13739.21428572,93.87151301
1604134800000,13744.0,13802.823,13724.15740164,13736.84391076,15.99688696
1604136600000,13737.8402377,13950.79169888,13737.8402377,13891.64006317,115.27890364
1604138400000,13891.5399,14080.0,13597.93103448,13753.18053921,293.85317333
1604140200000,13757.7248767,13853.04752485,13750.34482758,13808.55187486,32.62798415
1604142000000,13822.0689655,13889.0,13795.86229379,13854.15571563,27.04627618
1604143800000,13851.0037364,13942.19700328,13822.06896551,13937.777266,11.87432697
1604145600000,13936.13558479,13937.33123173,13857.25504494,13897.83205999,38.18689579
1604147400000,13890.89058909,13915.64589373,13860.72878554,13871.69364456,21.02793285
1604149200000,13871.81247803,13920.22489431,13822.06896551,13883.8990257,12.56276772
1604151000000,13889.3422076,13891.84250194,13844.99236422,13856.0,8.08478927
1604152800000,13855.99999999,13863.41590331,13777.24137937,13777.24137937,11.71225789
1604154600000,13777.24137937,13838.38220524,13777.24137937,13809.0872799,11.46910353
1604156400000,13810.00010002,13810.00010002,13734.66483511,13800.99999999,38.89028831
1604158200000,13801.0,13860.6027824,13778.27573432,13848.0,16.86907796
1604160000000,13847.99999999,13876.0,13826.52145389,13826.52145389,11.99768653
1604161800000,13826.23280809,13833.75686569,13804.13793103,13816.19811071,6.0903159
1604163600000,13816.81817361,13819.60985897,13750.34482758,13750.34482758,15.33934975
1604165400000,13750.0,13790.514573,13734.33036296,13772.46684536,8.3771867
1604167200000,13772.46684536,13774.58024161,13705.17076457,13737.68697124,19.7572664
1604169000000,13739.21428571,13766.27821687,13711.67648194,13719.44191346,13.2006703
1604170800000,13721.52457702,13777.2413793,13689.4506848,13772.92171452,16.62378791
1604172600000,13776.47769168,13806.05349903,13768.27586206,13780.47666104,7.92030481
1604174400000,13778.61889193,13804.13793102,13748.9866155,13804.13793102,16.39262596
1604176200000,13804.13793102,13833.33333332,13795.27242501,13833.33333332,8.25827902
1604178000000,13833.33333332,13840.0,13813.10344827,13826.31951876,9.06681724
1604179800000,13829.23599995,13838.67125841,13815.00000001,13836.698512,7.73593084
1604181600000,13836.69851201,13844.63620234,13815.92980025,13841.72077026,3.55246235
1604183400000,13841.78853171,13885.0,13841.78853171,13869.99999999,9.33470861
1604185200000,13865.91933451,13865.91933451,13763.56555947,13785.09093428,19.26013763
1604187000000,13783.80762379,13818.72993204,13763.51870752,13791.49943946,5.01631573
1604188800000,13790.61108436,13888.45788749,13714.13837018,13841.87975274,35.74090703
1604190600000,13841.87975274,13845.18845614,13671.79012026,13723.38247274,43.53371837
1604192400000,13723.38247274,13765.52240871,13712.4435937,13731.04069803,3.94743025
1604194200000,13730.35859789,13773.17999997,13709.49578274,13761.00000003,3.00027518
1604196000000,13761.0,13772.46303187,13739.21428572,13762.6973261,12.62017307
1604197800000,13762.7599776,13762.7599776,13687.58620689,13713.79722981,9.58283287
1604199600000,13713.7972298,13728.42857142,13674.5,13674.5,1.57047089
1604201400000,13674.49999999,13701.19109047,13643.2464,13691.53086691,8.26399457
1604203200000,13687.58620689,13695.67214432,13620.57142857,13649.57833878,10.80970842
1604205000000,13649.57833878,13681.95182244,13649.57833877,13672.50428801,1.011153
1604206800000,13672.504288,13737.78358485,13660.68965517,13737.78358485,2.14975815
1604208600000,13737.78358486,13749.99999998,13693.81641088,13696.0,4.59475473
1604210400000,13693.86707097,13717.64285714,13687.58620689,13706.0,2.07334814
1604212200000,13705.99999999,13744.90729984,13702.08518447,13714.48275862,20.88477491
1604214000000,13714.48275862,13753.99999999,13710.84659319,13732.11356761,1.8764116
1604215800000,13728.42857144,13805.0,13720.27444871,13793.98640898,10.8110642
1604217600000,13788.88206866,13805.12278377,13752.42412769,13761.11431073,4.41104001
1604219400000,13760.03521456,13766.98905295,13733.47824883,13749.49752513,14.83571306
1604221200000,13749.49752506,13763.51288011,13701.1162627,13728.34107118,11.5464156
1604223000000,13723.24630224,13732.4137931,13672.8005436,13679.46514199,10.15167077
1604224800000,13684.12343148,13722.76214961,13682.317878,13715.62174264,20.05004091
1604226600000,13712.5270536,13746.22951267,13712.5270536,13732.0,22.27582048
1604228400000,13730.99300394,13785.20370998,13703.57392748,13703.57392748,23.90950728
1604230200000,13700.94413293,13714.61968431,13664.18033857,13701.65348857,38.44779866
1604232000000,13701.65348857,13732.41379309,13674.5,13717.64285715,8.12645495
1604233800000,13719.21700363,13772.37114175,13697.43671192,13763.473335,22.84262092
1604235600000,13764.68991876,13786.20689653,13739.21428572,13776.19740836,23.13858593
1604237400000,13774.20402966,13797.2350615,13739.90132755,13792.15647667,5.27765763
1604239200000,13792.15647667,13849.79250826,13768.27586206,13770.28388606,21.86668052
1604241000000,13774.67912363,13813.10344826,13768.27586206,13786.08621097,3.27903682
1604242800000,13793.02631112,13855.0346396,13788.80420437,13837.64239181,7.41207004
1604244600000,13840.0,13840.0,13800.00000001,13800.00000001,10.00408829
1604246400000,13805.67475943,13817.50000001,13759.31034482,13762.28921131,13.87632465
1604248200000,13766.87421961,13796.13241379,13759.80635018,13794.73966707,7.29722809
1604250000000,13796.13241379,13804.13793102,13760.98178645,13768.72036363,2.27242639
1604251800000,13786.20689655,13824.97482008,13780.5553052,13807.55013345,4.00892362
1604253600000,13814.42634779,13821.37791264,13781.74144904,13798.0567647,6.70460605
1604255400000,13795.12635748,13815.82236245,13783.5245422,13790.82209502,10.29960233
1604257200000,13786.89635508,13820.0,13786.89625643,13819.99999999,7.44150117
1604259000000,13819.99999999,13820.0,13771.91971991,13785.51763807,21.9884414
1604260800000,13785.51763807,13836.33674584,13774.42386381,13825.7904901,47.99818104
1604262600000,13825.79049009,13831.1686993,13805.07286209,13814.71983389,9.37259669
1604264400000,13828.96390808,13850.0,13808.91926084,13828.58037119,15.13821427
1604266200000,13829.09690751,13829.09690751,13777.24137931,13804.42373861,12.69532801
1604268000000,13804.42370859,13813.10344825,13762.05521376,13778.15608586,19.11799108
1604269800000,13778.15608586,13781.49102259,13663.0,13692.14404399,24.43925506
1604271600000,13696.50028421,13723.06467467,13642.7586207,13711.44380564,23.16106456
1604273400000,13714.26074067,13749.99999999,13711.734649,13747.25770659,9.7390007
1604275200000,13749.99999999,13813.50284993,13749.99999999,13801.29999995,15.576434
1604277000000,13804.13793103,13825.0,13792.31188588,13800.87358968,15.68014943
1604278800000,13803.75989215,13803.75989215,13762.87735879,13779.34520969,11.56345852
1604280600000,13777.24137931,13801.24037327,13751.03238513,13751.03238514,1.25769462
1604282400000,13755.8,13760.48794976,13659.00000001,13698.21306281,22.89547744
1604284200000,13702.41639791,13732.41379309,13690.00000001,13729.07235651,7.64222016
1604286000000,13723.46056116,13723.46056116,13659.0,13678.62068965,10.98376598
1604287800000,13674.49999999,13712.10516856,13650.0,13696.07142857,15.16362469
1604289600000,13687.58620689,13718.02340792,13677.94923451,13679.19999998,12.33728348
1604291400000,13675.18375212,13700.19589408,13651.72413794,13700.19589408,14.36510314
1604293200000,13693.28467381,13696.07142857,13640.79345169,13693.67177822,13.30783893
1604295000000,13678.62068965,13706.85714283,13669.65517241,13688.5991788,7.83845287
1604296800000,13687.58620689,13736.19771235,13678.62068966,13727.11115132,16.01452846
1604298600000,13727.11115133,13757.45710092,13717.64285715,13725.8257179,25.43393295
1604300400000,13721.98377357,13757.57222543,13717.64285714,13748.95244937,7.8296143
1604302200000,13742.53190833,13747.44692776,13725.19586883,13738.53938299,3.85076893
1604304000000,13732.35608348,13732.35608348,13638.43976892,13642.75862068,52.35255665
1604305800000,13642.75862068,13663.71428571,13442.9117233,13447.90340036,223.73870145
1604307600000,13448.02766327,13519.71794401,13430.0,13491.44304532,90.50224746
1604309400000,13492.51800818,13578.48118122,13492.51800818,13569.5564669,26.2463311
1604311200000,13568.04381977,13568.04381977,13502.4521049,13519.73287505,17.37941772
1604313000000,13519.73287505,13537.99722918,13469.57809523,13491.30178055,27.80619631
1604314800000,13497.30058303,13508.80893815,13353.08120243,13417.83920999,46.0281919
1604316600000,13416.83761025,13451.96920661,13377.09245279,13405.47137647,32.51386089
1604318400000,13406.82846851,13426.20356633,13341.47961872,13419.40015864,91.50559699
1604320200000,13419.50672093,13422.53677016,13207.51293919,13304.44890683,162.82126122
1604322000000,13301.44519783,13371.095276,13279.50113389,13355.86432061,48.99568313
1604323800000,13353.60002001,13425.00868729,13353.60001002,13385.30372209,21.72778522
1604325600000,13386.0659206,13412.23491198,13336.90364057,13411.28732776,13.14341851
1604327400000,13411.28732777,13493.26292095,13404.5569035,13471.29476899,33.85220446
1604329200000,13471.294769,13500.0,13446.68149041,13493.28901578,49.81034423
1604331000000,13492.84739014,13532.54509866,13463.71714418,13492.37786247,41.19437391
1604332800000,13487.68034177,13541.45594223,13474.14734921,13508.20288072,12.90341705
1604334600000,13513.99290812,13518.21444933,13483.47950617,13512.0,11.81360691
1604336400000,13512.16669361,13538.0,13491.93251346,13538.0,4.05728446
1604338200000,13535.10497444,13535.10497444,13484.24857417,13510.4135558,12.46897981
1604340000000,13510.41355579,13525.99703553,13477.41329305,13489.01533625,20.66855384
1604341800000,13481.86578139,13485.06043117,13442.91172332,13452.29211315,46.79923145
1604343600000,13454.80742136,13534.20500627,13454.80742135,13524.4289262,21.7692668
1604345400000,13520.87588764,13549.28481721,13516.79824123,13549.28481721,7.66011151
1604347200000,13549.28481722,13695.74161818,13547.40082014,13660.18162134,37.39447891
1604349000000,13663.71428571,13686.22129153,13639.82586585,13656.25324026,24.37490729
1604350800000,13660.68965517,13663.71428571,13609.60146711,13616.7016253,17.07435403
1604352600000,13616.70162532,13631.35715285,13597.93103449,13604.40000017,8.56320377
1604354400000,13601.60916417,13624.82758619,13560.70431124,13619.64804654,12.51393199
1604356200000,13620.0,13639.26651835,13525.03813868,13575.51772945,5.622758
1604358000000,13580.49571889,13594.31155487,13564.3320848,13587.61391224,7.5770421
1604359800000,13590.48936017,13600.05779358,13545.00945163,13558.84301445,9.74144985
1604361600000,13556.05553734,13568.50551141,13459.98746551,13467.85867191,24.33336212
1604363400000,13473.23772583,13535.65623584,13470.86032555,13528.59935434,10.6351795
1604365200000,13530.7820975,13570.23579999,13528.46934434,13545.24291778,4.63963662
1604367000000,13558.1522985,13600.65503347,13526.61303406,13600.35338601,3.3696191
1604368800000,13600.65503348,13636.1226869,13599.0,13599.0,17.19424995
1604370600000,13597.93103449,13600.0,13323.92874752,13431.54471469,65.92911302
1604372400000,13433.42031381,13476.38623023,13336.90364056,13381.78792889,64.29736021
1604374200000,13381.78792889,13443.3716022,13336.90364057,13390.82112554,31.57318903
1604376000000,13381.1315034,13389.95269862,13338.42442811,13343.85660434,61.04519861
1604377800000,13364.61599756,13420.82382925,13320.0,13416.3866169,26.46896278
1604379600000,13418.9300784,13450.91286437,13397.77059967,13411.39378599,18.57873
1604381400000,13411.39378598,13429.17656559,13355.74188676,13361.89847521,14.98662955
1604383200000,13373.32260354,13436.54881256,13287.61391224,13413.57169874,37.37218413
1604385000000,13410.78637945,13450.85734044,13403.07959192,13420.23199638,6.78346379
1604386800000,13420.23199639,13444.38863449,13397.22748425,13397.95866088,8.20832142
1604388600000,13398.28460102,13444.04158333,13398.00000001,13438.07517048,4.00515255
1604390400000,13442.11828742,13539.4,13404.83224693,13502.7914825,37.36643458
1604392200000,13508.1423668,13554.13979999,13503.36356746,13512.23026571,30.01048755
1604394000000,13512.23026572,13525.73588048,13473.42389506,13520.67529032,24.21685391
1604395800000,13520.67529032,13592.9803125,13515.68558594,13560.0,21.02782616
1604397600000,13558.99559076,13573.80906168,13512.87433493,13549.20636213,12.18614609
1604399400000,13544.69208953,13573.1359317,13496.04117742,13548.48163583,19.89770029
1604401200000,13548.48163584,13551.44063646,13493.76592692,13512.70682368,17.35325593
1604403000000,13512.70681368,13536.06075828,13469.60492228,13532.59577331,38.57350562
1604404800000,13531.00000001,13548.86657071,13493.753859,13496.05982784,22.33357665
1604406600000,13495.16952921,13525.03377578,13475.17385119,13516.45733301,17.88331081
1604408400000,13506.80971164,13666.66666666,13485.60060729,13652.43348435,43.6291947
1604410200000,13650.3859242,13735.33807439,13644.77175522,13695.41566148,41.91655327
1604412000000,13696.07142857,13723.44827585,13677.58391048,13684.07314149,26.08032619
1604413800000,13688.55944778,13788.42250688,13672.85050812,13778.88120133,25.83294511
1604415600000,13783.34608433,13790.0,13709.3734577,13751.78739153,28.25339515
1604417400000,13745.76875572,13759.31034481,13678.62068965,13711.91425826,32.3122174
1604419200000,13708.1204626,13744.46761762,13685.28571429,13724.83717831,23.03827096
1604421000000,13724.83717831,13736.43623243,13705.51724137,13717.64285714,10.30451287
1604422800000,13717.64285715,13737.0,13707.66415033,13709.6386719,6.29216983
1604424600000,13707.5425349,13762.85032261,13702.54255774,13728.57587792,12.23969587
1604426400000,13727.93893775,13770.85729877,13727.93893775,13741.82578298,13.09155673
1604428200000,13741.82578298,13768.27586205,13735.76991897,13738.4171658,11.25908119
1604430000000,13740.85873317,13762.34832999,13727.25253201,13746.62384824,5.03571479
1604431800000,13747.58009238,13754.7631399,13714.48275863,13714.48275863,22.32792826
1604433600000,13714.48275863,13741.37931033,13678.62068968,13727.97010181,21.61482185
1604435400000,13727.97010181,13762.99999999,13715.16856478,13731.03801434,9.34024623
1604437200000,13734.0,13763.4,13727.48982234,13744.54121962,4.03675583
1604439000000,13744.54121963,13773.99999999,13728.42857142,13728.42857142,19.30826286
1604440800000,13728.42857143,13765.0846928,13661.8342,13763.52972385,14.1405208
1604442600000,13763.52972385,13840.99059266,13763.52972385,13822.1032704,42.4014264
1604444400000,13822.21040538,14020.02,13822.21040538,14020.02,168.2051509
1604446200000,14020.02,14046.5768,13916.66666666,14014.59395477,57.95258678
1604448000000,14014.59395478,14034.21954501,13945.41482783,13983.57195389,31.75086569
1604449800000,13987.4,13987.4,13792.33194521,13792.33194521,37.91977714
1604451600000,13792.33194521,13860.14814606,13723.31329062,13762.67264219,37.61700898
1604453400000,13759.31034483,13831.03448275,13759.31034483,13812.71315908,13.92516415
1604455200000,13812.71315908,13868.42210926,13782.18443441,13791.72664721,16.24426562
1604457000000,13790.00000001,13799.36500213,13696.64945462,13758.34873725,26.35196111
1604458800000,13754.53742317,13941.56276768,13754.53742317,13898.02789155,41.78798911
1604460600000,13894.6063217,13947.46702037,13860.25242199,13895.97268022,15.42439779
1604462400000,13899.56147485,13909.41968263,13829.05316258,13881.66023185,17.87166551
1604464200000,13879.88169471,13915.63338735,13854.00002007,13888.14707477,36.98837791
1604466000000,13888.14707476,13916.66666665,13855.8192562,13871.86157983,8.59494925
1604467800000,13867.10904175,13871.88999999,13783.39146978,13794.51968466,22.20392445
1604469600000,13790.99703024,13831.03448274,13748.68311266,13791.11029923,19.95798781
1604471400000,13791.11029923,13833.23175435,13768.96441835,13792.12474636,8.29802215
1604473200000,13792.40350886,13811.98667409,13769.07485622,13792.02506438,9.35168298
1604475000000,13797.31281124,13797.31281124,13532.19398223,13592.92166763,111.16699436
1604476800000,13580.0,13682.97133512,13574.22483372,13674.04651358,36.56988299
1604478600000,13670.33872869,13687.58620687,13633.79310344,13638.96937045,25.70628748
1604480400000,13639.6513384,13692.80002176,13638.96937047,13683.0309165,24.15014919
1604482200000,13683.39999999,13685.28571428,13652.92857142,13654.70307963,8.94715513
1604484000000,13656.09999997,13741.37931034,13609.78571429,13718.9385298,15.90338721
1604485800000,13718.9385298,13718.9385298,13662.02356204,13691.17721577,7.28579323
1604487600000,13691.17721576,13697.0,13655.63831688,13687.58620689,7.46800397
1604489400000,13687.58620689,13737.78358486,13687.58620689,13720.6392957,16.59745704
1604491200000,13720.6392957,13814.2537094,13699.31502263,13813.10344826,15.23385769
1604493000000,13813.10344827,13833.49875539,13773.9268755,13808.14342276,24.18893319
1604494800000,13808.14342277,13850.0,13786.20689655,13828.9421448,11.14862098
1604496600000,13828.9421448,13883.22723163,13823.04921895,13831.72899852,20.103476
1604498400000,13831.72899854,13848.8552897,13743.08108741,13743.08108741,11.97855482
1604500200000,13741.37931035,13833.0,13741.37931034,13832.99999999,24.02156841
1604502000000,13833.0,13922.91724631,13833.0,13897.79942283,46.98391556
1604503800000,13900.68089356,13920.12567841,13869.98460998,13905.97703165,22.07530052
1604505600000,13909.42049405,14034.99999998,13885.0760998,13984.50030439,96.23259377
1604507400000,13980.35481537,14026.56854001,13942.33194521,14022.9909336,42.13487569
1604509200000,14020.55290692,14240.0,14020.55290692,14194.95154568,159.63398116
1604511000000,14195.69382798,14213.8104381,14050.0,14062.71571622,43.73476826
1604512800000,14062.56543506,14114.39282196,14015.91328988,14065.76374,30.74256014
1604514600000,14070.20358361,14104.11999999,14043.13806764,14076.33485071,17.96442946
1604516400000,14081.8399764,14104.11999999,14063.51624337,14088.37666168,18.02443992
1604518200000,14092.58021612,14103.99999999,14065.71122666,14093.81380256,7.82926653
1604520000000,14104.0,14135.04859059,13943.17451267,13998.61028051,71.68534098
1604521800000,13998.61028052,14047.11900257,13977.63277547,14027.30308326,24.86578121
1604523600000,14028.7907104,14056.48664254,14006.45011905,14037.73567532,15.05805536
1604525400000,14045.05269833,14055.04616847,13970.0,13986.43268772,27.37048862
1604527200000,13990.90494768,14194.80251492,13990.90494768,14190.97926575,26.48264421
1604529000000,14190.54867817,14224.53659918,14107.70714856,14119.40746886,20.45136714
1604530800000,14137.24547261,14148.67645911,14083.6047646,14100.70261428,13.82945587
1604532600000,14099.84614089,14142.84544919,14061.05915226,14133.45522076,12.35828568
1604534400000,14143.70103777,14191.12495499,14129.4442632,14133.61014728,17.41306859
1604536200000,14140.22685791,14143.96099934,14092.3237182,14101.32747966,20.86818704
1604538000000,14102.9374444,14167.86889,14095.78521758,14161.15238193,15.09021763
1604539800000,14160.44439904,14177.99302071,14133.9,14133.9,29.24992042
1604541600000,14139.26520482,14300.0,14128.21501798,14179.6660776,111.86118051
1604543400000,14188.99999999,14278.22353862,14188.06400489,14221.47143847,22.19921727
1604545200000,14231.40808761,14298.27964646,14231.40808761,14274.29414552,13.75981698
1604547000000,14280.66107107,14357.54267781,14280.66107107,14304.29988649,26.10013356
1604548800000,14308.94358208,14343.11753998,14243.89935324,14292.59326949,13.83344733
1604550600000,14291.06420461,14305.04835117,14255.42416957,14281.99999999,10.57557812
1604552400000,14281.99999999,14322.06003852,14246.63778168,14287.27100376,15.82613114
1604554200000,14276.91115351,14322.47050331,14267.43743275,14309.28340898,12.81741281
